kind,hamming,path_a,label_a,path_b,label_b
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_85.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_422.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_89.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_889.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_90.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1242.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_91.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_245.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_92.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_268.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_94.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_824.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_95.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1295.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_97.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_532.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-aug-me_98.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1274.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1044.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_238.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1044.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_157.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1044.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_230.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1057.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_270.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1069.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_543.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1069.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_726.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1069.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_2.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1069.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_252.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1083.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_5.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_109.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_30.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1091.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_95.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1094.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_219.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_110.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_174.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1101.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_836.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1110.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_464.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1110.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_639.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1110.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_214.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1110.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_262.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1110.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_42.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1112.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_165.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1121.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_86.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1122.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_160.jpg,glioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1122.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_159.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1127.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_272.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1146.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_241.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1163.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_274.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1166.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_31.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1168.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_71.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1194.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_158.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1198.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_66.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1225.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_39.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1236.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_72.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1249.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_266.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_126.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_265.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1262.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_207.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1282.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_125.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1286.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_4.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1289.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_285.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_1290.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_37.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_131.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_93.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_145.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_296.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_154.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_52.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_158.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_231.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_167.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_276.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_19.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_184.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_200.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_54.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_205.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_232.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_238.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_157.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_238.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_230.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_239.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_167.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_3.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_195.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_330.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_216.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_331.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_18.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_339.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_534.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_339.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_86.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_339.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_116.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_339.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_235.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_36.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_1.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_373.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_20.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_404.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_101.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_418.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_297.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_421.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_465.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_421.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_202.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_421.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_208.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_424.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_49.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_432.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_561.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_432.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_179.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_432.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_198.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_437.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_197.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_450.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_251.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_453.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_171.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_458.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_468.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_458.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_714.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_458.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_68.jpg,glioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_458.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_50.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_458.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_61.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_458.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_96.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_464.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_639.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_464.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_214.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_464.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_262.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_464.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_42.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_465.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_202.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_465.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_208.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_468.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_714.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_468.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_68.jpg,glioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_468.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_50.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_468.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_61.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_468.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_96.jpg,meningioma
exact,0,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Training/meningioma/Tr-me_472.jpg,meningioma,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_190.jpg,meningioma
