path,filename,source_split,disk_class,label,phash,dup_group,split
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1174.png,1174.png,flat,2,glioma,13962120432816239672,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1175.png,1175.png,flat,2,glioma,13962055621742966320,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1176.png,1176.png,flat,2,glioma,9735791460146308908,712,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1177.png,1177.png,flat,2,glioma,10910665698960631704,712,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1178.png,1178.png,flat,2,glioma,14023711608419999751,10,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1179.png,1179.png,flat,2,glioma,13890010613116838960,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/118.png,118.png,flat,2,glioma,10747060159880241509,48,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1180.png,1180.png,flat,2,glioma,14324324843434107753,49,val
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1181.png,1181.png,flat,2,glioma,14397494009300936569,50,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1182.png,1182.png,flat,2,glioma,10849849132838642529,55,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1183.png,1183.png,flat,2,glioma,10850992608758211433,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1184.png,1184.png,flat,2,glioma,14033831131187261500,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1185.png,1185.png,flat,2,glioma,14106168542344540728,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1186.png,1186.png,flat,2,glioma,10706809255264085788,51,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1187.png,1187.png,flat,2,glioma,9699180536125793891,52,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1188.png,1188.png,flat,2,glioma,10864433876415112803,53,val
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1189.png,1189.png,flat,2,glioma,14108420406515610417,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/119.png,119.png,flat,2,glioma,10718615277632735768,150,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1190.png,1190.png,flat,2,glioma,13879596832677781511,10,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1191.png,1191.png,flat,2,glioma,15176637889026416686,54,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1192.png,1192.png,flat,2,glioma,14033831406196241464,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1193.png,1193.png,flat,2,glioma,14033831406196240444,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1194.png,1194.png,flat,2,glioma,14034110407140717112,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1195.png,1195.png,flat,2,glioma,14108437930049286960,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1196.png,1196.png,flat,2,glioma,10852102023557227376,55,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1197.png,1197.png,flat,2,glioma,10863588558137288297,56,val
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1198.png,1198.png,flat,2,glioma,10850975016571709289,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1199.png,1199.png,flat,2,glioma,14310813769674023785,49,val
/kaggle/input/datasets/denizkavi1/brain-tumor/2/12.png,12.png,flat,2,glioma,14035533368326173028,57,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/120.png,120.png,flat,2,glioma,10745089911571900713,1580,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1200.png,1200.png,flat,2,glioma,14033831406063071292,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1201.png,1201.png,flat,2,glioma,14107875014388413233,58,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1202.png,1202.png,flat,2,glioma,13889716218120450104,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1203.png,1203.png,flat,2,glioma,10852100941225223009,55,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1204.png,1204.png,flat,2,glioma,10432146775288034953,59,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1205.png,1205.png,flat,2,glioma,10432358981017351880,60,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1206.png,1206.png,flat,2,glioma,14685460567120659297,61,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1207.png,1207.png,flat,2,glioma,14033831131187261500,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1208.png,1208.png,flat,2,glioma,9699180527738250849,52,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1209.png,1209.png,flat,2,glioma,14038616197338243132,62,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/121.png,121.png,flat,2,glioma,10465374188611906727,1580,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1210.png,1210.png,flat,2,glioma,9787002723003802824,63,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1211.png,1211.png,flat,2,glioma,10432428250264614424,59,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1212.png,1212.png,flat,2,glioma,14309690048057124668,64,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1213.png,1213.png,flat,2,glioma,10648320656953386183,65,cal
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1214.png,1214.png,flat,2,glioma,14033831131321217084,439,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1215.png,1215.png,flat,2,glioma,14008795961104671515,675,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1216.png,1216.png,flat,2,glioma,14081416366577313376,569,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1217.png,1217.png,flat,2,glioma,10829531756754265658,66,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1218.png,1218.png,flat,2,glioma,14009358776832124006,569,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1219.png,1219.png,flat,2,glioma,14092395923066008140,67,cal
/kaggle/input/datasets/denizkavi1/brain-tumor/2/122.png,122.png,flat,2,glioma,13996183977739826208,68,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1220.png,1220.png,flat,2,glioma,14010484809891471458,569,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1221.png,1221.png,flat,2,glioma,10825591107080349240,69,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1222.png,1222.png,flat,2,glioma,10887586108138251832,70,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1223.png,1223.png,flat,2,glioma,10853244649157191210,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1224.png,1224.png,flat,2,glioma,13993315029337728652,77,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1225.png,1225.png,flat,2,glioma,11405763621698307619,71,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1226.png,1226.png,flat,2,glioma,14007087216077333048,72,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1227.png,1227.png,flat,2,glioma,10850430208560097084,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1228.png,1228.png,flat,2,glioma,14009358897099727970,569,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1229.png,1229.png,flat,2,glioma,13995566830208361356,77,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/123.png,123.png,flat,2,glioma,13846650400665532452,73,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1230.png,1230.png,flat,2,glioma,13995566830208362124,77,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1231.png,1231.png,flat,2,glioma,14008795961104687883,675,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1232.png,1232.png,flat,2,glioma,14009358772539385440,569,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1233.png,1233.png,flat,2,glioma,13993315029337728652,77,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1234.png,1234.png,flat,2,glioma,11405482146688566835,71,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1235.png,1235.png,flat,2,glioma,14067061345443874716,74,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1236.png,1236.png,flat,2,glioma,9741983949302147016,75,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1237.png,1237.png,flat,2,glioma,15437277134129645208,76,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1238.png,1238.png,flat,2,glioma,15148487235319768974,77,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1239.png,1239.png,flat,2,glioma,9742263220960634828,75,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/124.png,124.png,flat,2,glioma,10744038847133278565,1580,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1240.png,1240.png,flat,2,glioma,10829037869879584355,78,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1241.png,1241.png,flat,2,glioma,10824465215804835384,79,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1242.png,1242.png,flat,2,glioma,10850993158580627000,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1243.png,1243.png,flat,2,glioma,9741983700170335960,80,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1244.png,1244.png,flat,2,glioma,14311095343441994278,81,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1245.png,1245.png,flat,2,glioma,15725507510268774040,76,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1246.png,1246.png,flat,2,glioma,14065371018110579657,82,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1247.png,1247.png,flat,2,glioma,10816090227103196728,70,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1248.png,1248.png,flat,2,glioma,14007087220370465820,83,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1249.png,1249.png,flat,2,glioma,11405763552979623457,71,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/125.png,125.png,flat,2,glioma,13838272117720755300,84,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1250.png,1250.png,flat,2,glioma,10839101905896400440,69,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1251.png,1251.png,flat,2,glioma,14009358772539123273,569,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1252.png,1252.png,flat,2,glioma,13993313930899318414,77,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1253.png,1253.png,flat,2,glioma,14295335188506633336,85,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1254.png,1254.png,flat,2,glioma,9599540120970049182,86,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1255.png,1255.png,flat,2,glioma,14029345372862886413,87,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1256.png,1256.png,flat,2,glioma,10850430285863806564,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1257.png,1257.png,flat,2,glioma,14063682545427334969,88,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1258.png,1258.png,flat,2,glioma,13991625844710073900,89,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1259.png,1259.png,flat,2,glioma,14000633310252787244,89,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/126.png,126.png,flat,2,glioma,10766482079284735331,1580,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1260.png,1260.png,flat,2,glioma,9600683613264225806,712,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1261.png,1261.png,flat,2,glioma,10845926686236436324,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1262.png,1262.png,flat,2,glioma,10850430277275969124,590,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1263.png,1263.png,flat,2,glioma,10922487261436667745,90,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1264.png,1264.png,flat,2,glioma,11400978763163158833,91,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1265.png,1265.png,flat,2,glioma,14020597860216025756,92,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1266.png,1266.png,flat,2,glioma,13991626119586956908,89,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1267.png,1267.png,flat,2,glioma,14021459808604336790,93,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1268.png,1268.png,flat,2,glioma,14021446683192668173,94,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1269.png,1269.png,flat,2,glioma,14308845742651564644,81,test
/kaggle/input/datasets/denizkavi1/brain-tumor/2/127.png,127.png,flat,2,glioma,10751352635958978020,95,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1270.png,1270.png,flat,2,glioma,14381747782828634725,96,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1271.png,1271.png,flat,2,glioma,14018647683002295100,97,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1272.png,1272.png,flat,2,glioma,9744796464681244316,712,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1273.png,1273.png,flat,2,glioma,14288863626282821228,89,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1274.png,1274.png,flat,2,glioma,14283792253521478252,98,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1275.png,1275.png,flat,2,glioma,10814401411608241766,99,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1276.png,1276.png,flat,2,glioma,9671596488813091385,41,val
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1277.png,1277.png,flat,2,glioma,9744796473539596856,712,train
/kaggle/input/datasets/denizkavi1/brain-tumor/2/1278.png,1278.png,flat,2,glioma,14310813868465283686,81,test
